event_id,ticker,zone_id,structural_zone_key,event_timestamp,event_type,direction,price_at_event,boundary_price,close_distance_pct,bar_index,local_bar_index,global_bar_index,touch_count_before_event,meaningful_touch_count_before_event,is_first_meaningful_test,bars_since_last_touch,days_since_last_touch,zone_class,zone_side,zone_timeframe,zone_width_pct,confluence_count,metadata_json,label,success_flag,failure_flag,unresolved_flag,false_breakout_flag,failed_follow_through_flag,breakout_confirmed_flag,hold_outside_flag,target_hit_flag,retest_success_flag,max_favorable_excursion,max_adverse_excursion,follow_through_pct,reentry_flag,bars_to_reentry,bars_to_target,failure_subtype,bars_to_failure,reentry_depth_pct,post_breakout_best_close_pct,move_over_atr,move_over_zone_width,hold_outside_bars,breakout_quality_score,outcome_window_end
NVDA::20251201::resistance::1::probe::2025-12-01T00:00:00,NVDA,NVDA::20251201::resistance::1,NVDA::resistance::177.2000::1.7725::avwap_D::D,2025-12-01,probe,up,179.9199981689453,178.08703569299846,0.010292509327330673,145,0,145,0,0,True,,,cost,resistance,D,0.009999999999999853,1,"{""source_reason"": ""avwap_D"", ""trigger_rule"": ""probe"", ""zone_valid_from"": ""2025-12-01T00:00:00"", ""zone_valid_to"": ""2025-12-03T23:59:59.999999""}",not_applicable,0,0,0,0,0,0,0,0,0,,,,0,,,not_applicable,,,,,,,,
NVDA::20251201::resistance::1::breakout_up::2025-12-02T00:00:00,NVDA,NVDA::20251201::resistance::1,NVDA::resistance::177.2000::1.7725::avwap_D::D,2025-12-02,breakout_up,up,181.4600067138672,178.08703569299846,0.018940014402190095,146,1,146,1,1,False,1.0,1.0,cost,resistance,D,0.009999999999999853,1,"{""source_reason"": ""avwap_D"", ""trigger_rule"": ""breakout_up"", ""zone_valid_from"": ""2025-12-01T00:00:00"", ""zone_valid_to"": ""2025-12-03T23:59:59.999999""}",unresolved,0,0,1,0,0,1,1,0,0,0.016863206466308945,0.01295054566608278,0.010580833781037143,0,,,unresolved,,0.0,0.010580833781037143,,1.6863206466309193,3.0,2.36863206466309,2025-12-04
ORCL::20250617::support::4::test::2025-06-23T00:00:00,ORCL,ORCL::20250617::support::4,ORCL::support::205.3850::2.0550::avwap_D::D,2025-06-23,test,down,207.0399932861328,204.35828031593488,0.01312260489788839,33,3,33,0,0,True,,,cost,support,D,0.009999999999999896,1,"{""source_reason"": ""avwap_D"", ""trigger_rule"": ""test"", ""zone_valid_from"": ""2025-06-17T00:00:00"", ""zone_valid_to"": ""2025-06-24T23:59:59.999999""}",not_applicable,0,0,0,0,0,0,0,0,0,,,,0,,,not_applicable,,,,,,,,
ORCL::20250617::resistance::1::test::2025-06-24T00:00:00,ORCL,ORCL::20250617::resistance::1,"ORCL::resistance::212.7050::7.3225::avwap_D,vp_D,vp_W::D,W",2025-06-24,test,up,215.27000427246094,216.36461050510405,-0.005059081658907866,34,4,34,0,0,True,,,composite,resistance,"D,W",0.03442472847348037,3,"{""source_reason"": ""avwap_D,vp_D,vp_W"", ""trigger_rule"": ""test"", ""zone_valid_from"": ""2025-06-17T00:00:00"", ""zone_valid_to"": ""2025-06-24T23:59:59.999999""}",not_applicable,0,0,0,0,0,0,0,0,0,,,,0,,,not_applicable,,,,,,,,
ORCL::20250702::resistance::1::probe::2025-07-02T00:00:00,ORCL,ORCL::20250702::resistance::1,ORCL::resistance::220.9550::2.2100::avwap_D::D,2025-07-02,probe,up,229.97999572753906,222.0615197179657,0.035658929199576805,40,0,40,0,0,True,,,cost,resistance,D,0.010000000000000033,1,"{""source_reason"": ""avwap_D"", ""trigger_rule"": ""probe"", ""zone_valid_from"": ""2025-07-02T00:00:00"", ""zone_valid_to"": ""2025-07-09T23:59:59.999999""}",not_applicable,0,0,0,0,0,0,0,0,0,,,,0,,,not_applicable,,,,,,,,
ORCL::20250702::resistance::1::breakout_up::2025-07-03T00:00:00,ORCL,ORCL::20250702::resistance::1,ORCL::resistance::220.9550::2.2100::avwap_D::D,2025-07-03,breakout_up,up,237.32000732421875,222.0615197179657,0.06871288472506379,41,1,41,1,1,False,1.0,1.0,cost,resistance,D,0.010000000000000033,1,"{""source_reason"": ""avwap_D"", ""trigger_rule"": ""breakout_up"", ""zone_valid_from"": ""2025-07-02T00:00:00"", ""zone_valid_to"": ""2025-07-09T23:59:59.999999""}",success,1,0,0,0,0,1,1,1,0,0.09923304848375272,0.05140743228767896,0.029917371589436997,0,,9.0,none,,0.0,0.06931567689431573,,9.92330484837524,21.0,4.192330484837528,2025-08-01
ORCL::20250702::resistance::1::probe::2025-07-09T00:00:00,ORCL,ORCL::20250702::resistance::1,ORCL::resistance::220.9550::2.2100::avwap_D::D,2025-07-09,probe,up,235.80999755859375,222.0615197179657,0.06191292331102491,44,4,44,4,1,False,1.0,1.0,cost,resistance,D,0.010000000000000033,1,"{""source_reason"": ""avwap_D"", ""trigger_rule"": ""probe"", ""zone_valid_from"": ""2025-07-02T00:00:00"", ""zone_valid_to"": ""2025-07-09T23:59:59.999999""}",not_applicable,0,0,0,0,0,0,0,0,0,,,,0,,,not_applicable,,,,,,,,
ORCL::20250710::resistance::1::test::2025-07-10T00:00:00,ORCL,ORCL::20250710::resistance::1,ORCL::resistance::235.8200::2.3575::avwap_D::D,2025-07-10,test,up,235.0,236.9983951020513,-0.008432103943956175,45,0,45,0,0,True,,,cost,resistance,D,0.009999999999999929,1,"{""source_reason"": ""avwap_D"", ""trigger_rule"": ""test"", ""zone_valid_from"": ""2025-07-10T00:00:00"", ""zone_valid_to"": ""2025-07-16T23:59:59.999999""}",not_applicable,0,0,0,0,0,0,0,0,0,,,,0,,,not_applicable,,,,,,,,
ORCL::20250710::support::4::test::2025-07-11T00:00:00,ORCL,ORCL::20250710::support::4,"ORCL::support::234.5500::8.1525::vp_D,vp_W::D,W",2025-07-11,test,down,230.55999755859375,230.47584164619445,0.0003651398419817251,46,1,46,0,0,True,,,composite,support,"D,W",0.034760313490124,2,"{""source_reason"": ""vp_D,vp_W"", ""trigger_rule"": ""test"", ""zone_valid_from"": ""2025-07-10T00:00:00"", ""zone_valid_to"": ""2025-07-16T23:59:59.999999""}",not_applicable,0,0,0,0,0,0,0,0,0,,,,0,,,not_applicable,,,,,,,,
ORCL::20250710::support::3::test::2025-07-14T00:00:00,ORCL,ORCL::20250710::support::3,ORCL::support::228.5150::2.2850::avwap_D::D,2025-07-14,test,down,229.27999877929688,227.37319317562856,0.008386237520073243,47,2,47,0,0,True,,,cost,support,D,0.010000000000000044,1,"{""source_reason"": ""avwap_D"", ""trigger_rule"": ""test"", ""zone_valid_from"": ""2025-07-10T00:00:00"", ""zone_valid_to"": ""2025-07-16T23:59:59.999999""}",not_applicable,0,0,0,0,0,0,0,0,0,,,,0,,,not_applicable,,,,,,,,
ORCL::20250710::support::4::probe::2025-07-14T00:00:00,ORCL,ORCL::20250710::support::4,"ORCL::support::234.5500::8.1525::vp_D,vp_W::D,W",2025-07-14,probe,down,229.27999877929688,230.47584164619445,-0.005188582275505159,47,2,47,1,1,False,1.0,3.0,composite,support,"D,W",0.034760313490124,2,"{""source_reason"": ""vp_D,vp_W"", ""trigger_rule"": ""probe"", ""zone_valid_from"": ""2025-07-10T00:00:00"", ""zone_valid_to"": ""2025-07-16T23:59:59.999999""}",not_applicable,0,0,0,0,0,0,0,0,0,,,,0,,,not_applicable,,,,,,,,
ORCL::20250710::resistance::1::probe::2025-07-16T00:00:00,ORCL,ORCL::20250710::resistance::1,ORCL::resistance::235.8200::2.3575::avwap_D::D,2025-07-16,probe,up,241.3000030517578,236.9983951020513,0.018150367422759356,49,4,49,1,1,False,4.0,6.0,cost,resistance,D,0.009999999999999929,1,"{""source_reason"": ""avwap_D"", ""trigger_rule"": ""probe"", ""zone_valid_from"": ""2025-07-10T00:00:00"", ""zone_valid_to"": ""2025-07-16T23:59:59.999999""}",not_applicable,0,0,0,0,0,0,0,0,0,,,,0,,,not_applicable,,,,,,,,
ORCL::20250724::resistance::1::test::2025-07-25T00:00:00,ORCL,ORCL::20250724::resistance::1,ORCL::resistance::244.1900::2.4425::avwap_D::D,2025-07-25,test,up,245.1199951171875,245.4117508521293,-0.001188841748321973,56,1,56,0,0,True,,,cost,resistance,D,0.010000000000000085,1,"{""source_reason"": ""avwap_D"", ""trigger_rule"": ""test"", ""zone_valid_from"": ""2025-07-24T00:00:00"", ""zone_valid_to"": ""2025-07-30T23:59:59.999999""}",not_applicable,0,0,0,0,0,0,0,0,0,,,,0,,,not_applicable,,,,,,,,
ORCL::20250724::resistance::1::probe::2025-07-28T00:00:00,ORCL,ORCL::20250724::resistance::1,ORCL::resistance::244.1900::2.4425::avwap_D::D,2025-07-28,probe,up,247.7100067138672,245.4117508521293,0.009364897376583567,57,2,57,1,1,False,1.0,3.0,cost,resistance,D,0.010000000000000085,1,"{""source_reason"": ""avwap_D"", ""trigger_rule"": ""probe"", ""zone_valid_from"": ""2025-07-24T00:00:00"", ""zone_valid_to"": ""2025-07-30T23:59:59.999999""}",not_applicable,0,0,0,0,0,0,0,0,0,,,,0,,,not_applicable,,,,,,,,
ORCL::20250724::resistance::1::breakout_up::2025-07-29T00:00:00,ORCL,ORCL::20250724::resistance::1,ORCL::resistance::244.1900::2.4425::avwap_D::D,2025-07-29,breakout_up,up,249.97999572753906,245.4117508521293,0.01861461343862999,58,3,58,2,1,False,1.0,1.0,cost,resistance,D,0.010000000000000085,1,"{""source_reason"": ""avwap_D"", ""trigger_rule"": ""breakout_up"", ""zone_valid_from"": ""2025-07-24T00:00:00"", ""zone_valid_to"": ""2025-07-30T23:59:59.999999""}",failure,0,1,0,1,0,1,1,1,1,0.04356348338175742,0.08692693855080812,-0.063085003933115,1,3.0,2.0,fast_false_breakout,3.0,5.017284577130545,0.02580205239811364,,4.356348338175705,3.0,-35.70264178322679,2025-08-26
ORCL::20250724::resistance::1::retest_up::2025-07-30T00:00:00,ORCL,ORCL::20250724::resistance::1,ORCL::resistance::244.1900::2.4425::avwap_D::D,2025-07-30,retest_up,up,250.60000610351562,245.4117508521293,0.021141022112313036,59,4,59,3,2,False,,,cost,resistance,D,0.010000000000000085,1,"{""source_reason"": ""avwap_D"", ""trigger_rule"": ""retest_up"", ""zone_valid_from"": ""2025-07-24T00:00:00"", ""zone_valid_to"": ""2025-07-30T23:59:59.999999""}",not_applicable,0,0,0,0,0,0,0,0,0,,,,0,,,not_applicable,,,,,,,,
ORCL::20250814::support::3::test::2025-08-20T00:00:00,ORCL,ORCL::20250814::support::3,ORCL::support::230.0150::2.3000::avwap_D::D,2025-08-20,test,down,235.05999755859375,228.86396647949638,0.02707298651862027,74,4,74,0,0,True,,,cost,support,D,0.01000000000000004,1,"{""source_reason"": ""avwap_D"", ""trigger_rule"": ""test"", ""zone_valid_from"": ""2025-08-14T00:00:00"", ""zone_valid_to"": ""2025-08-20T23:59:59.999999""}",not_applicable,0,0,0,0,0,0,0,0,0,,,,0,,,not_applicable,,,,,,,,
ORCL::20250814::support::4::test::2025-08-20T00:00:00,ORCL,ORCL::20250814::support::4,"ORCL::support::241.7550::23.6575::avwap_D,vp_W::D,W",2025-08-20,test,down,235.05999755859375,229.9258074871699,0.02232976857854616,74,4,74,0,0,True,,,composite,support,"D,W",0.09785604428570696,2,"{""source_reason"": ""avwap_D,vp_W"", ""trigger_rule"": ""test"", ""zone_valid_from"": ""2025-08-14T00:00:00"", ""zone_valid_to"": ""2025-08-20T23:59:59.999999""}",not_applicable,0,0,0,0,0,0,0,0,0,,,,0,,,not_applicable,,,,,,,,
ORCL::20250821::resistance::1::test::2025-08-22T00:00:00,ORCL,ORCL::20250821::resistance::1,ORCL::resistance::236.4400::2.3650::avwap_D::D,2025-08-22,test,up,236.3699951171875,237.62228824325703,-0.00527009959935889,76,1,76,0,0,True,,,cost,resistance,D,0.010000000000000068,1,"{""source_reason"": ""avwap_D"", ""trigger_rule"": ""test"", ""zone_valid_from"": ""2025-08-21T00:00:00"", ""zone_valid_to"": ""2025-08-27T23:59:59.999999""}",not_applicable,0,0,0,0,0,0,0,0,0,,,,0,,,not_applicable,,,,,,,,
ORCL::20250828::support::3::probe::2025-08-29T00:00:00,ORCL,ORCL::20250828::support::3,ORCL::support::231.2500::2.3125::avwap_D::D,2025-08-29,probe,down,226.1300048828125,230.0952936837781,-0.01723324600639214,81,1,81,0,0,True,,,cost,support,D,0.009999999999999976,1,"{""source_reason"": ""avwap_D"", ""trigger_rule"": ""probe"", ""zone_valid_from"": ""2025-08-28T00:00:00"", ""zone_valid_to"": ""2025-09-04T23:59:59.999999""}",not_applicable,0,0,0,0,0,0,0,0,0,,,,0,,,not_applicable,,,,,,,,
ORCL::20250828::support::4::probe::2025-08-29T00:00:00,ORCL,ORCL::20250828::support::4,"ORCL::support::235.7300::3.7175::avwap_D,vp_D::D",2025-08-29,probe,down,226.1300048828125,233.8705951786041,-0.03309774916286595,81,1,81,0,0,True,,,composite,support,D,0.01576504679108545,2,"{""source_reason"": ""avwap_D,vp_D"", ""trigger_rule"": ""probe"", ""zone_valid_from"": ""2025-08-28T00:00:00"", ""zone_valid_to"": ""2025-09-04T23:59:59.999999""}",not_applicable,0,0,0,0,0,0,0,0,0,,,,0,,,not_applicable,,,,,,,,
ORCL::20250828::support::3::breakout_down::2025-09-02T00:00:00,ORCL,ORCL::20250828::support::3,ORCL::support::231.2500::2.3125::avwap_D::D,2025-09-02,breakout_down,down,225.3000030517578,230.0952936837781,-0.020840455079496285,82,2,82,1,1,False,1.0,4.0,cost,support,D,0.009999999999999976,1,"{""source_reason"": ""avwap_D"", ""trigger_rule"": ""breakout_down"", ""zone_valid_from"": ""2025-08-28T00:00:00"", ""zone_valid_to"": ""2025-09-04T23:59:59.999999""}",failure,0,1,0,1,0,1,1,0,0,0.02547716562545017,0.5344873348327537,-0.2482911070789741,1,3.0,,fast_false_breakout,3.0,42.479582202309224,0.010208624148262601,,2.5477165625450233,3.0,-337.3818859622193,2025-09-30
ORCL::20250828::support::4::breakout_down::2025-09-02T00:00:00,ORCL,ORCL::20250828::support::4,"ORCL::support::235.7300::3.7175::avwap_D,vp_D::D",2025-09-02,breakout_down,down,225.3000030517578,233.8705951786041,-0.03664672816307256,82,2,82,1,1,False,1.0,4.0,composite,support,D,0.01576504679108545,2,"{""source_reason"": ""avwap_D,vp_D"", ""trigger_rule"": ""breakout_down"", ""zone_valid_from"": ""2025-08-28T00:00:00"", ""zone_valid_to"": ""2025-09-04T23:59:59.999999""}",failure,0,1,0,1,0,1,1,0,0,0.02547716562545017,0.5344873348327537,-0.2482911070789741,1,4.0,,fast_false_breakout,4.0,25.41776488178592,0.010208624148262601,,1.6160539174458122,4.0,-200.88734739803286,2025-09-30
ORCL::20250905::resistance::1::probe::2025-09-05T00:00:00,ORCL,ORCL::20250905::resistance::1,ORCL::resistance::223.6750::5.4925::vp_D::D,2025-09-05,probe,up,232.8000030517578,226.42170189221702,0.028170008025896053,85,0,85,0,0,True,,,inventory,resistance,D,0.024559816312394248,1,"{""source_reason"": ""vp_D"", ""trigger_rule"": ""probe"", ""zone_valid_from"": ""2025-09-05T00:00:00"", ""zone_valid_to"": ""2025-09-11T23:59:59.999999""}",not_applicable,0,0,0,0,0,0,0,0,0,,,,0,,,not_applicable,,,,,,,,
ORCL::20250905::resistance::1::breakout_up::2025-09-08T00:00:00,ORCL,ORCL::20250905::resistance::1,ORCL::resistance::223.6750::5.4925::vp_D::D,2025-09-08,breakout_up,up,238.47999572753906,226.42170189221702,0.053255910253082225,86,1,86,1,1,False,1.0,3.0,inventory,resistance,D,0.024559816312394248,1,"{""source_reason"": ""vp_D"", ""trigger_rule"": ""breakout_up"", ""zone_valid_from"": ""2025-09-05T00:00:00"", ""zone_valid_to"": ""2025-09-11T23:59:59.999999""}",success,1,0,0,0,0,1,1,1,0,0.44968134608524846,0.016437429718104617,0.222702119933905,0,,2.0,none,,0.0,0.3767611223348865,,18.30963800239476,21.0,7.696813460852485,2025-10-06
ORCL::20250905::resistance::2::test::2025-09-08T00:00:00,ORCL,ORCL::20250905::resistance::2,"ORCL::resistance::234.6200::9.6125::avwap_D,vp_D,vp_W::D,W",2025-09-08,test,up,238.47999572753906,239.4260272535844,-0.0039512476437800585,86,1,86,0,0,True,,,composite,resistance,"D,W",0.04097571742385938,3,"{""source_reason"": ""avwap_D,vp_D,vp_W"", ""trigger_rule"": ""test"", ""zone_valid_from"": ""2025-09-05T00:00:00"", ""zone_valid_to"": ""2025-09-11T23:59:59.999999""}",not_applicable,0,0,0,0,0,0,0,0,0,,,,0,,,not_applicable,,,,,,,,
ORCL::20250905::resistance::2::probe::2025-09-09T00:00:00,ORCL,ORCL::20250905::resistance::2,"ORCL::resistance::234.6200::9.6125::avwap_D,vp_D,vp_W::D,W",2025-09-09,probe,up,241.50999450683594,239.4260272535844,0.00870401299790322,87,2,87,1,1,False,1.0,1.0,composite,resistance,"D,W",0.04097571742385938,3,"{""source_reason"": ""avwap_D,vp_D,vp_W"", ""trigger_rule"": ""probe"", ""zone_valid_from"": ""2025-09-05T00:00:00"", ""zone_valid_to"": ""2025-09-11T23:59:59.999999""}",not_applicable,0,0,0,0,0,0,0,0,0,,,,0,,,not_applicable,,,,,,,,
ORCL::20250905::resistance::2::breakout_up::2025-09-10T00:00:00,ORCL,ORCL::20250905::resistance::2,"ORCL::resistance::234.6200::9.6125::avwap_D,vp_D,vp_W::D,W",2025-09-10,breakout_up,up,328.3299865722656,239.4260272535844,0.37132119819421283,88,3,88,2,1,False,1.0,1.0,composite,resistance,"D,W",0.04097571742385938,3,"{""source_reason"": ""avwap_D,vp_D,vp_W"", ""trigger_rule"": ""breakout_up"", ""zone_valid_from"": ""2025-09-05T00:00:00"", ""zone_valid_to"": ""2025-09-11T23:59:59.999999""}",failure,0,1,0,0,1,1,1,0,0,0.00813210348408644,0.17461087599943376,-0.12091488232286433,0,,,failed_follow_through,,0.0,-0.0005482066309579479,,0.19846152783529472,21.0,2.2813210348408646,2025-10-08
ORCL::20250905::resistance::3::probe::2025-09-10T00:00:00,ORCL,ORCL::20250905::resistance::3,"ORCL::resistance::245.3600::11.2200::avwap_D,vp_D,vp_W::D,W",2025-09-10,probe,up,328.3299865722656,250.97289887587232,0.3082288487836013,88,3,88,0,0,True,,,composite,resistance,"D,W",0.04573160304045965,3,"{""source_reason"": ""avwap_D,vp_D,vp_W"", ""trigger_rule"": ""probe"", ""zone_valid_from"": ""2025-09-05T00:00:00"", ""zone_valid_to"": ""2025-09-11T23:59:59.999999""}",not_applicable,0,0,0,0,0,0,0,0,0,,,,0,,,not_applicable,,,,,,,,
ORCL::20250905::resistance::1::probe::2025-09-11T00:00:00,ORCL,ORCL::20250905::resistance::1,ORCL::resistance::223.6750::5.4925::vp_D::D,2025-09-11,probe,up,307.8599853515625,226.42170189221702,0.3596752554139548,89,4,89,4,1,False,1.0,1.0,inventory,resistance,D,0.024559816312394248,1,"{""source_reason"": ""vp_D"", ""trigger_rule"": ""probe"", ""zone_valid_from"": ""2025-09-05T00:00:00"", ""zone_valid_to"": ""2025-09-11T23:59:59.999999""}",not_applicable,0,0,0,0,0,0,0,0,0,,,,0,,,not_applicable,,,,,,,,
ORCL::20250905::resistance::3::breakout_up::2025-09-11T00:00:00,ORCL,ORCL::20250905::resistance::3,"ORCL::resistance::245.3600::11.2200::avwap_D,vp_D,vp_W::D,W",2025-09-11,breakout_up,up,307.8599853515625,250.97289887587232,0.22666625253360817,89,4,89,1,1,False,1.0,1.0,composite,resistance,"D,W",0.04573160304045965,3,"{""source_reason"": ""avwap_D,vp_D,vp_W"", ""trigger_rule"": ""breakout_up"", ""zone_valid_from"": ""2025-09-05T00:00:00"", ""zone_valid_to"": ""2025-09-11T23:59:59.999999""}",success,1,0,0,0,0,1,1,1,0,0.0702917419544653,0.119729705403156,-0.03540568575041366,0,,3.0,none,,0.0,0.06590661180520613,,1.5370495954903836,21.0,3.902917419544653,2025-10-09
ORCL::20251003::support::4::test::2025-10-03T00:00:00,ORCL,ORCL::20251003::support::4,ORCL::support::286.8350::2.8675::avwap_D::D,2025-10-03,test,down,286.1400146484375,285.402700615655,0.0025834164539858427,105,0,105,0,0,True,,,cost,support,D,0.010000000000000075,1,"{""source_reason"": ""avwap_D"", ""trigger_rule"": ""test"", ""zone_valid_from"": ""2025-10-03T00:00:00"", ""zone_valid_to"": ""2025-10-09T23:59:59.999999""}",not_applicable,0,0,0,0,0,0,0,0,0,,,,0,,,not_applicable,,,,,,,,
ORCL::20251003::support::4::probe::2025-10-07T00:00:00,ORCL,ORCL::20251003::support::4,ORCL::support::286.8350::2.8675::avwap_D::D,2025-10-07,probe,down,284.239990234375,285.402700615655,-0.0040739291491351925,107,2,107,1,1,False,2.0,4.0,cost,support,D,0.010000000000000075,1,"{""source_reason"": ""avwap_D"", ""trigger_rule"": ""probe"", ""zone_valid_from"": ""2025-10-03T00:00:00"", ""zone_valid_to"": ""2025-10-09T23:59:59.999999""}",not_applicable,0,0,0,0,0,0,0,0,0,,,,0,,,not_applicable,,,,,,,,
ORCL::20251010::resistance::1::test::2025-10-13T00:00:00,ORCL,ORCL::20251010::resistance::1,"ORCL::resistance::298.1200::24.1350::avwap_D,vp_D,vp_W::D,W",2025-10-13,test,up,308.010009765625,310.1893551476797,-0.007025854839593433,111,1,111,0,0,True,,,composite,resistance,"D,W",0.080961065160394,3,"{""source_reason"": ""avwap_D,vp_D,vp_W"", ""trigger_rule"": ""test"", ""zone_valid_from"": ""2025-10-10T00:00:00"", ""zone_valid_to"": ""2025-10-16T23:59:59.999999""}",not_applicable,0,0,0,0,0,0,0,0,0,,,,0,,,not_applicable,,,,,,,,
ORCL::20251010::resistance::1::probe::2025-10-16T00:00:00,ORCL,ORCL::20251010::resistance::1,"ORCL::resistance::298.1200::24.1350::avwap_D,vp_D,vp_W::D,W",2025-10-16,probe,up,313.0,310.1893551476797,0.009061061592465587,114,4,114,2,1,False,1.0,1.0,composite,resistance,"D,W",0.080961065160394,3,"{""source_reason"": ""avwap_D,vp_D,vp_W"", ""trigger_rule"": ""probe"", ""zone_valid_from"": ""2025-10-10T00:00:00"", ""zone_valid_to"": ""2025-10-16T23:59:59.999999""}",not_applicable,0,0,0,0,0,0,0,0,0,,,,0,,,not_applicable,,,,,,,,
ORCL::20251017::support::3::probe::2025-10-20T00:00:00,ORCL,ORCL::20251017::support::3,"ORCL::support::301.2550::39.0800::avwap_D,vp_D,vp_W::D,W",2025-10-20,probe,down,277.17999267578125,281.713671875,-0.016093216807845916,116,1,116,0,0,True,,,composite,support,"D,W",0.12972340417052727,3,"{""source_reason"": ""avwap_D,vp_D,vp_W"", ""trigger_rule"": ""probe"", ""zone_valid_from"": ""2025-10-17T00:00:00"", ""zone_valid_to"": ""2025-10-23T23:59:59.999999""}",not_applicable,0,0,0,0,0,0,0,0,0,,,,0,,,not_applicable,,,,,,,,
ORCL::20251017::support::3::breakout_down::2025-10-21T00:00:00,ORCL,ORCL::20251017::support::3,"ORCL::support::301.2550::39.0800::avwap_D,vp_D,vp_W::D,W",2025-10-21,breakout_down,down,275.1499938964844,281.713671875,-0.02329911052889191,117,2,117,1,1,False,1.0,1.0,composite,support,"D,W",0.12972340417052727,3,"{""source_reason"": ""avwap_D,vp_D,vp_W"", ""trigger_rule"": ""breakout_down"", ""zone_valid_from"": ""2025-10-17T00:00:00"", ""zone_valid_to"": ""2025-10-23T23:59:59.999999""}",success,1,0,0,0,0,1,1,1,1,0.2339814321356815,0.043757982235142295,0.19865524119867592,0,,7.0,none,,0.04135952139235478,0.20926762801938528,,1.8036948200041247,3.0,6.008938150217977,2025-11-18
ORCL::20251017::support::3::retest_down::2025-10-23T00:00:00,ORCL,ORCL::20251017::support::3,"ORCL::support::301.2550::39.0800::avwap_D,vp_D,vp_W::D,W",2025-10-23,retest_down,down,280.07000732421875,281.713671875,-0.005834521767585898,119,4,119,2,2,False,,,composite,support,"D,W",0.12972340417052727,3,"{""source_reason"": ""avwap_D,vp_D,vp_W"", ""trigger_rule"": ""retest_down"", ""zone_valid_from"": ""2025-10-17T00:00:00"", ""zone_valid_to"": ""2025-10-23T23:59:59.999999""}",not_applicable,0,0,0,0,0,0,0,0,0,,,,0,,,not_applicable,,,,,,,,
ORCL::20251024::support::4::test::2025-10-30T00:00:00,ORCL,ORCL::20251024::support::4,ORCL::support::258.3050::2.5825::avwap_D::D,2025-10-30,test,down,256.8900146484375,257.01122602276246,-0.00047161898801347386,124,4,124,0,0,True,,,cost,support,D,0.009999999999999799,1,"{""source_reason"": ""avwap_D"", ""trigger_rule"": ""test"", ""zone_valid_from"": ""2025-10-24T00:00:00"", ""zone_valid_to"": ""2025-10-30T23:59:59.999999""}",not_applicable,0,0,0,0,0,0,0,0,0,,,,0,,,not_applicable,,,,,,,,
ORCL::20251024::support::5::probe::2025-10-30T00:00:00,ORCL,ORCL::20251024::support::5,ORCL::support::271.1800::2.7125::avwap_D::D,2025-10-30,probe,down,256.8900146484375,269.82392000364797,-0.04793461363631366,124,4,124,0,0,True,,,cost,support,D,0.009999999999999978,1,"{""source_reason"": ""avwap_D"", ""trigger_rule"": ""probe"", ""zone_valid_from"": ""2025-10-24T00:00:00"", ""zone_valid_to"": ""2025-10-30T23:59:59.999999""}",not_applicable,0,0,0,0,0,0,0,0,0,,,,0,,,not_applicable,,,,,,,,
ORCL::20251031::resistance::1::probe::2025-10-31T00:00:00,ORCL,ORCL::20251031::resistance::1,ORCL::resistance::258.9200::2.5900::avwap_D::D,2025-10-31,probe,up,262.6099853515625,260.2132877860296,0.009210511830217122,125,0,125,0,0,True,,,cost,resistance,D,0.009999999999999983,1,"{""source_reason"": ""avwap_D"", ""trigger_rule"": ""probe"", ""zone_valid_from"": ""2025-10-31T00:00:00"", ""zone_valid_to"": ""2025-11-06T23:59:59.999999""}",not_applicable,0,0,0,0,0,0,0,0,0,,,,0,,,not_applicable,,,,,,,,
ORCL::20251031::resistance::1::test::2025-11-03T00:00:00,ORCL,ORCL::20251031::resistance::1,ORCL::resistance::258.9200::2.5900::avwap_D::D,2025-11-03,test,up,257.8500061035156,260.2132877860296,-0.009082094548750549,126,1,126,1,1,False,1.0,3.0,cost,resistance,D,0.009999999999999983,1,"{""source_reason"": ""avwap_D"", ""trigger_rule"": ""test"", ""zone_valid_from"": ""2025-10-31T00:00:00"", ""zone_valid_to"": ""2025-11-06T23:59:59.999999""}",not_applicable,0,0,0,0,0,0,0,0,0,,,,0,,,not_applicable,,,,,,,,
ORCL::20251114::resistance::1::test::2025-11-20T00:00:00,ORCL,ORCL::20251114::resistance::1,ORCL::resistance::227.2800::4.1275::vp_D::D,2025-11-20,test,up,210.69000244140625,229.34431857744855,-0.08133759864534346,139,4,139,0,0,True,,,inventory,resistance,D,0.018163564360239068,1,"{""source_reason"": ""vp_D"", ""trigger_rule"": ""test"", ""zone_valid_from"": ""2025-11-14T00:00:00"", ""zone_valid_to"": ""2025-11-20T23:59:59.999999""}",not_applicable,0,0,0,0,0,0,0,0,0,,,,0,,,not_applicable,,,,,,,,
ORCL::20251201::resistance::1::test::2025-12-02T00:00:00,ORCL,ORCL::20251201::resistance::1,"ORCL::resistance::203.6900::3.8700::avwap_D,avwap_W::D,W",2025-12-02,test,up,201.10000610351562,205.62463985430745,-0.022004336416091425,146,1,146,0,0,True,,,composite,resistance,"D,W",0.019001184435713397,2,"{""source_reason"": ""avwap_D,avwap_W"", ""trigger_rule"": ""test"", ""zone_valid_from"": ""2025-12-01T00:00:00"", ""zone_valid_to"": ""2025-12-03T23:59:59.999999""}",not_applicable,0,0,0,0,0,0,0,0,0,,,,0,,,not_applicable,,,,,,,,
